original_post,label,image_id,post_id
【属猴的有福了！猴年免费游峨眉山！】据 记者从峨眉山景区管委会获悉，从2016年2月8日至2017年1月27日，全球所有属猴的华人（含大陆居民、港澳台及海外华人）均可享门票免费的政策，而且有望“全年不限次”。政策制定方一位负责人称目前正在制定免票细则，将很快出台。转给身边属猴的TA！,0,624c6377gw1ezlh1gq97vj20c80883zy,3926967538082131
【2016，十大红包送给你】①银行网上转账免费；②奶粉、箱包等商品降关税；③鼓励房企降低房价；④A股实行指数熔断机制；⑤宽带网络继续提速降费；⑥提倡生育两个孩子；⑦中国首部反家暴法施行；⑧居住证持证人享六大服务；⑨学车不必非得去驾校；⑩集体户口管理服务费取消。（人民日报）,0,624c6377gw1ezjq5trgwyj20c80c8jsi,3926406842568224
【“双十一”真相：五成商品价格先涨再降！提价超200%】近日发改委发布《2015年“双十一”综合信用评价报告》，报告显示双十一期间，750多万件促销商品中，过半商品事先提价、当天降价，有的商品提价超过200%。网友表示只能自我安慰，买后的后悔，三天就忘了，但没买的后悔，会持续三年…（央视财经）,0,624c6377gw1eziz7bbvihj20c806tgmh,3926210801103700
【想得到吗？火车站只为一人而保留】火车站为一人保留，听起来就是一件十分文艺的事。这是一个日本较古老也较有名的秘境车站，由于当地人口锐减，车站的乘客越来越少……而保留的原因太感人，为了仅仅一名的女高中生一直保持运营着，女生高中毕业，这个车站也就废弃了！O火车站为一人保留 日本车站做了一件让人感动的事,0,624c6377gw1ezvn9dtd45j209q07aq2x,3930149000586196
【海外房产风向标 海外有家全方位解析三大购房陷阱】,0,624c6377gw1ezgknlzq0fj20zl0esaf7,3925413950468642
【上海股交中心9点将举行科技创新板开盘仪式 】今日上午9点，上海股权托管交易中心“科技创新板”将举行开盘仪式。据悉，已有20余家企业进驻科创企业股份转让系统，作为首批挂牌企业。目前经记者已到达现场。记者手头拿到的议程显示，上海市委常委、常务副市长屠光绍将发表讲话。（每经记者 王一鸣）,0,624c6377gw1ezf2ywzv5dj20qo0k0mz9,3924946419738737
【扩散：2015谣言大汇总！2016就别再传了】吃猪血鸭血能除霾；2016年元旦开始执行新交规；小孩发热服用布洛芬致死；地暖有辐射；狂犬病潜伏期长达15到20年；小龙虾重金属超标……这些谣言是否似曾相识？你的身边亲友是否也曾转发提醒你？被骗了一年，来年别受骗啦！转发辟谣！via人民日报,0,624c6377gw1ezectgte0pj20c80zogtv,3924719286253596
【年末重磅大事！关于它的这些赚钱机会你要知道】2015年马上就要过去了，就在昨天，年末最重磅的一件大事落地了，那就是亚投行正式成立。不要觉得跟自己没关系，这些关乎你的赚钱机会一定要知道！快戳：O年末重磅大事！关于它的这些赚钱机会你要知道,0,624c6377gw1ezd3s0ihjyj20ad064mxb,3924335947014175
【酒后驾驶，还三次试图贿赂交警…】近日，江西高速交警查获一起酒后驾车行为。在处理过程中，司机王某竟三次拿出几张百元大钞想要贿赂交警。交警连续拒绝后，王某只得被带去抽血。最终，王某被确定为饮酒驾驶，受到了扣12分，罚1500元的处罚……L酒后驾驶 三次试图贿赂交警 （央视新闻）,0,624c6377gw1ezb3i01nwjj20c809amy3,3923709066522215
【宁波再现”中国好同学“ 同学会每人送一部玫瑰金iPhone 6s】2013年宁波鄞州的“钱多多”给他的同学每人送一台iPhone 5。近日，网曝宁波北仑又出了个“钱多多”：同学会上，30岁的章先生给每人发了一台玫瑰金iPhone 6s。同窗赞其不是为炫富，有情有义。（杭州网）我怎么没有这样的同学...,0,624c6377gw1ez7965gvtgj20dw0f076d,3922494588883949
【虐狗者铁棍打瞎小狗 狗获救时喝水染红水碗】近日，南京秦淮区有人用铁棍狠砸一小狗。附近公司员工发现后报警，小狗获救时多处骨折，眼睛被打瞎，喝水时连水都被染成血红色。动物救助中心负责人称虐狗有悖社会道德，也违反《南京市养犬管理条例》，将起诉虐狗者。可以不爱，请勿伤害！(央视新闻),0,624c6377gw1ez5b07kfitj20c80ipq3q,3921898385366047
【五年后，你的上司可能就是机器人了！】 调查显示，经理们大部分工作，机器人会做更好。专家表示，约5到10年内，机器人的管理工作将不在话下。试想几年后，大家聊天会是这样的：“你们上司怎么样啊？”员工：“哪都好，就是它不是人~“员工：”信不信，老板你一发怒，我就拔你电源啊“央视财经,0,624c6377gw1ez577bnjxaj20c8076q39,3921849018526530
原来，消防栓也可以这么有创意，你们觉得怎么样？O网页链接,0,624c6377gw1ez1ry5mjq5j20o30fck03,3920775474134264
妹子们应该怎么样识别好男人~~最后得知真相的我眼泪掉下来…… via 我与老公的日常,0,644471aegw1exzm5l1kb5j20c80eo3z1,3908839587552716
疯狂剁手以后，你们是不是都已经;两袖清风;了呢？没关系，【顶你费】带着牛逼哄哄的车展门票，来势汹汹地拯救你们于水深火热之中啦~11月13日—11月18日每天中午12点前，参加由【顶你费】推出的“摇爆可乐”线上游戏，即有机会获得车展门票1张，30张车展门票，等你来抢！,0,644471aegw1exzilpakdmj20rs0rs41s,3908785984562838
【四招教你辨别新版百元人民币真伪√】新版100元人民币12日即将投入流通，大家知道怎么辨别真伪吗？这里教大家看四点：①光彩光变数字“100”闪现正面中央；②4毫米宽的光变安全线纵贯正面右侧；③正面右侧增加了蓝色竖号码；④对印图案从方孔钱改为“100”。,0,644471aegw1exvyq11v2bj20c807taak,3907687244558981
【广东技术师范学院一女生坠亡】9日上午，在招待所看着手机上妹妹的笑脸，阿欢怎么也想不通妹妹怎么就坠楼身亡了。6日凌晨4点半左右，广东技术师范学院西区学生公寓，一女生从9楼坠下，经抢救无效死亡。据学校负责人透露，经警方初步调查，死者为“高空坠亡，排除他杀”。（南日）O网页链接,0,644471aegw1exut5gk89pj20eo09ttaz,3907308570073614
【四川男子丢钱包考验人性 27次21人归还】最近，成都小伙韩旭和队友小贤在成都街头做了个丢钱包的实验，想借此试探人性。27次实验中，21人当场归还，6人没还。小贤说，大部分人归还，和他设想的一致。一位律师认为，这是在探寻人性弱点，“钓鱼实验”并不提倡。华西都市报 O小伙春熙路“丢钱包”试探人性 “钓鱼”27次有6人未还,0,644471aegw1ezoymicoquj20fa08lmyp,3928043062549120
#分享#哈哈哈哈发现台湾一个蛇精病画家聞氫哥，看完他的漫画我的笑点已阵亡，你们感受一下。。（转）,0,644471aegw1exrb5rrev8j20c80pqmz6,3906210375507556
#分享#年少时容易犯的九个错误。共勉！——易术,0,644471aegw1exr4lgfnvnj20c80a73zd,3906181573280802
"【30多个指甲血印！8岁女孩因不帮同学写作业被掐伤】近日，郑州上寄宿小学三年级的8岁女孩玲玲回到家时，父母发现，其右臂被人用指甲掐了30多个伤痕。掐伤玲玲的竟是同班同学，而原因竟是玲玲不愿意帮他写作业！校方表示，原本仅以为是孩子闹着玩，没想到这么严重。O30多个指甲血印！郑州8岁女孩在学校经历了什么？,",0,644471aegw1exqaqhwlgsj20hs0e8wfk,3905924378594298
【广东拟放“痛经假” 有证明可带薪休一天】近日，广东《女职工劳动保护特别规定》(送审稿)提出：因重度痛经而不能工作的女职工，如果出具医疗机构的证明，可享受1天的“带薪痛经假”，引起广泛关注。实际上痛经假早已写入法规，而去医院开证明的女性极少，也有很多单位根本不认“痛经假”。你支持吗？,0,644471aegw1expxr7p0pqj20a40stwg6,3905781436764858
#分享# iphone 6s逆天的11个新功能！当然前提是你得有一台肾6s,0,644471aegw1exp6p1e8swj20bp0oatbj,3905548401112491
【2/3的中国男性抽烟 戒烟率不到10%】近期有报告称，2/3的中国男性抽烟，在全世界香烟消耗中占比超1/3。而抽烟的中国男性，主动戒烟率不足10%，越来越多的中国男性20岁前开始吸烟。报告称，20岁前吸烟，早死率比非吸烟者高一倍。O《柳叶刀》：2/3中国男性抽烟 为自己和家人健康，戒烟吧！五步戒烟法↓转给TA！,0,644471aegw1exorys5s5nj20c80c8dh6,3905419300874955
#听说奶茶和下午更配哦#【DIY奶茶做法】真的很容易，材料都非常好寻，味道也不错，最最重要的是喝起来放心~（转）,0,644471aegw1exnuvdv9rej208l0a4t8y,3905135429952910
【河源3名儿童2死1伤 警方悬赏10万元缉凶】10月24日在广东河源市源城区客家文化公园北端山坡发生的一起致3名儿童2死1伤故意杀人案，截至11月1日仍未破获。对此，河源警方1日对外发布悬赏10万人民币的通告缉拿凶手，并公布嫌疑人模拟画像。O广东河源3名儿童2死1伤 警方悬赏10万缉凶,0,644471aegw1exmlfyacgtj20b90f0t91,3904734035397297
【别被骗了！这八种蜂蜜根本不存在】根据蜂蜜新国标，蜂蜜是纯天然物质，经过化学工艺加工或添加其他物质的只能称为“蜂蜜制品”，而糖浆混合植物香精的蜜则是不合法的假蜂蜜。金银花蜜、玫瑰蜜、雪莲蜜、桃花蜜…这八种蜂蜜根本不存在！戳图了解，学会辨别。下次看到这些蜂蜜千万别买！（人民日报）,0,644471aegw1exmheokhxdj20c80c8wfl,3904703836343675
【黑心！网购蚕丝被，过半不合格】近日，国家质检总局公布了对天猫等五电商平台的蚕丝被抽查结果，合格率仅48.1%！不合格产品问题集中在纤维含量、填充物不达标及PH值不合格，目前仍有个别在售。京东商城、当当网、一号店表示可退货，天猫和亚马逊则表示不确定。 O网页链接,0,644471aegw1exlmsmv6ycj20c8087aak,3904452182082655
【2015中国10大幸福城市出炉：成都最幸福！】近日有调查显示，2015最具幸福感城市排名前10是：成都、宁波、杭州、南京、西安、长春、长沙、苏州、上海、北京。其中，成都住房、交通、天气幸福感排第一；北京教育幸福感第一；上海医疗幸福感第一。你所在的城市上榜没？O“城市是一种心灵的状态，是一个独特风俗习惯、思想自由和情感丰富的实体。对中国城市来说，给居民提供一个生活和工作的场所已非所求，城市有更为深远的追求：成为市民感知幸福的共同体。,0,644471aegw1exlmqeqep8j20c50dodgy,3904440857934756
【内蒙古呼和浩特市一居民楼发生爆炸 多人受伤】今天上午9时左右，内蒙古呼和浩特北垣街一栋6层居民楼单元房内发生爆炸，约10户居民家中受损，多人受伤，道路上随处可见崩落的碎片，10辆消防车赶赴现场救援。目前火已扑灭，事故原因正在调查。(央视),0,644471aegw1exlhgjc0pxj20bu0hsmxv,3904395554834726
【南充男子违章被罚款 丈母娘当街扯掉交警裤子】10月29日，四川南充一男子骑摩托搭载岳母闯红灯，被执勤协警拦下。按规定，闯红灯将被扣6分，罚款200元。这下，岳母不干了，死死抓住协警裤子，把裤子扯脱，要求协警退还女婿驾驶证。协警无奈请求增援。两人赔礼道歉。南充新闻网O南充男子违章被罚款 丈母娘当街扯掉交警裤子(图),0,644471aegw1exlccx8np1j209q0gxwff,3904372905416808
【那个;高调求婚;的假军人被刑拘了！曾在多所高校骗财骗色】还记得曾因高调求婚而轰动一时的军人;赵茂林;吗？原来他是假军人！曾流窜全国多所高校骗财骗色，前几天还在福州大学求婚。10月29日，他居然在宁波大学再次出现，不过这一次，他被抓了！被抓时，还在搭讪女学生…浙江在线O;高调求婚;假军人落网 被抓时正搭讪女学生,0,644471aejw1exla76dan7j20c80f1dgh,3904321169529306
【扩散！今天起，收买被拐卖妇女儿童将被追究刑责】今天起，《刑法修正案（九）》正式实施，今后收买被拐妇女儿童的将一律被追刑责。①拐卖妇女儿童的，处五年以上十年以下有期徒刑，情节特别严重的处死刑；②收买被拐卖妇女儿童的，处三年以下有期徒刑……详细法律↓↓愿天下无拐！,0,644471aegw1exl7tv79boj20c80c8q3r,3904308732684142
